date,oi,nc_long,nc_short,c_long,c_short
2001-06-26,74995,24915,21992,16199,40392
2001-07-03,79119,25499,25167,21294,44477
2001-07-10,86077,27322,36634,24298,38050
2001-07-17,96995,31231,32086,28554,54711
2001-07-24,107112,35125,41995,35983,51999
2001-07-31,112930,41108,41702,32987,59840
2001-08-07,109117,31698,43934,35462,52443
2001-08-14,121915,48021,51187,32670,59186
2001-08-21,136800,53960,53983,38732,67456
2001-08-28,138399,51484,49546,38751,73523
2001-09-04,155927,63237,56749,41409,84742
2001-09-10,174488,71630,53046,53149,100492
2001-09-18,177547,69293,48704,71573,97414
2001-09-25,96129,22154,15733,16553,40885
2001-10-02,110025,39427,23077,24479,67206
2001-10-09,117524,41407,21867,25003,78235
2001-10-16,143482,56541,29182,29671,97540
2001-10-23,154304,69874,31301,31944,104751
2001-10-30,157790,67299,31270,40043,105313
2001-11-06,201405,55548,35885,45154,145814
2001-11-13,225806,56724,32121,46104,173566
2001-11-20,242846,61169,38290,47046,183345
2001-11-27,246588,66944,43987,48713,182537
2001-12-04,237889,65278,43503,50173,173930
2001-12-11,237729,70148,44996,64588,170946
2001-12-18,199634,76962,41160,69083,130164
2001-12-21,209793,77435,37989,64450,128283
2001-12-28,53715,12560,18042,18251,22316
2002-01-08,75322,8713,28939,42099,31191
2002-01-15,92599,30780,15186,14853,61614
2002-01-22,99650,24642,20091,23476,64833
2002-01-29,99184,28405,30922,26944,50590
2002-02-05,105369,35172,23302,31008,61280
2002-02-12,105947,36745,30908,45175,57380
2002-02-19,123776,46238,33309,41265,73719
2002-02-26,138395,58348,27143,52620,91772
2002-03-05,150610,49660,25899,67025,106041
2002-03-12,175061,53747,22486,77522,91662
2002-03-19,85815,16617,20023,44716,19929
2002-03-26,110806,33215,14943,50178,28867
2002-04-02,132004,39004,27244,65876,33270
2002-04-09,146862,44996,20801,73274,48885
2002-04-16,155251,62511,15520,61467,61958
2002-04-23,161361,54678,17915,71773,69595
2002-04-30,194103,80935,19458,75967,93050
2002-05-07,203403,77862,29820,88737,96963
2002-05-14,222358,75143,31303,110178,100143
2002-05-21,238656,80556,31838,121729,113046
2002-05-28,252308,83877,40162,132834,99254
2002-06-04,246885,95401,39505,110742,140706
2002-06-11,255618,106568,39921,108106,147056
2002-06-18,308996,119104,46088,136029,173080
2002-06-25,146731,36240,23070,81706,94962
2002-07-02,203411,48601,31572,96953,153159
2002-07-09,215071,50716,36457,97992,153921
2002-07-16,317910,79439,42376,197378,198096
2002-07-23,366398,100682,30793,225172,224783
2002-07-30,359746,94697,49147,231267,220716
2002-08-06,365486,103513,38160,225807,200097
2002-08-13,341613,86859,49848,232936,199280
2002-08-20,346486,89901,54787,233732,201007
2002-08-27,337469,80759,56059,235449,227468
2002-09-03,350769,74999,68570,243062,189811
2002-09-10,342651,79300,61494,232330,179404
2002-09-17,394416,81527,95711,264424,203208
2002-09-24,199443,39291,73479,96867,95430
2002-10-01,222951,53003,62927,116115,131044
2002-10-08,291462,68352,46296,138253,208088
2002-10-15,317305,77830,65084,143410,217434
2002-10-22,299438,86777,66478,172117,192255
2002-10-29,367151,86632,82192,204937,240162
2002-11-05,397698,95807,77612,232821,283767
2002-11-12,391036,95804,78453,240068,272438
2002-11-19,403474,87032,85202,246651,275829
2002-11-26,443826,96112,109748,248880,294747
2002-12-03,433625,96398,114971,272828,283601
2002-12-10,449877,106429,121480,299975,285392
2002-12-17,497826,100192,100281,328704,218488
2002-12-23,166561,28487,39244,65502,93891
2002-12-31,183575,27867,46084,101182,103957
2003-01-07,238299,32747,54093,109340,147107
2003-01-14,283834,41981,51502,121519,193941
2003-01-21,283776,37573,74422,143728,167292
2003-01-28,265233,43001,81271,161366,140767
2003-02-04,307922,43523,118701,223647,120694
2003-02-11,364896,45031,125296,272448,115982
2003-02-18,356365,57426,112725,245830,134359
2003-02-25,374375,62151,128470,277710,164964
2003-03-04,408053,45396,156324,313341,135581
2003-03-11,439776,70357,143239,283933,177729
2003-03-18,591879,86282,129639,233465,357189
2003-03-25,443520,67845,73818,93324,329378
2003-04-01,451132,46162,78890,98460,321335
2003-04-08,505274,62930,116010,114210,344961
2003-04-15,565475,75719,126219,119316,390555
2003-04-22,621666,94709,136428,124200,437597
2003-04-29,690544,91416,163577,134751,472247
2003-05-06,690439,90611,180655,169388,447330
2003-05-13,710034,102033,192042,178679,452727
2003-05-20,771751,107558,231711,232184,468006
2003-05-27,820774,132993,261067,252655,485962
2003-06-03,865872,115954,283221,267680,512648
2003-06-10,912950,132451,308899,270359,543221
2003-06-17,945203,135429,176822,306279,661114
2003-06-24,319068,81707,69925,150208,201724
2003-07-01,349825,107791,56881,175893,216993
2003-07-08,373731,115364,68359,192815,224124
2003-07-15,367699,97925,84152,214274,218765
2003-07-22,415539,102723,72603,249392,249386
2003-07-29,437300,103041,110827,272659,216166
2003-08-05,488634,106200,128602,310662,249004
2003-08-12,459342,74829,119741,306014,217233
2003-08-19,492122,93017,118711,296971,235779
2003-08-26,499097,87404,122607,338766,234841
2003-09-02,517692,90810,137138,347724,224011
2003-09-09,544703,88958,151679,370909,237610
2003-09-16,717422,100835,201862,400095,350052
2003-09-23,368099,77099,95682,109417,204026
2003-09-30,385940,79790,91066,163828,218991
2003-10-07,428958,75974,134300,212273,225377
2003-10-14,476687,85045,175871,221897,233066
2003-10-21,489857,83756,185507,226985,236906
2003-10-28,467792,115010,138364,220171,260644
2003-11-04,476199,85438,129581,242409,270785
2003-11-11,439859,83288,117483,249864,258503
2003-11-18,475177,119534,137881,249286,264083
2003-11-25,491088,118757,165802,250378,246976
2003-12-02,542506,118308,178620,283199,268833
2003-12-09,596723,129996,201619,294006,288385
2003-12-16,711954,146974,219430,330273,361316
2003-12-22,337557,76390,73936,128801,213021
2003-12-30,368060,82377,92065,143061,223725
2004-01-06,415010,86921,109069,175489,240865
2004-01-13,497785,90078,151621,196858,263845
2004-01-20,542414,101513,158332,233867,307122
2004-01-27,562460,94122,144599,291166,334618
2004-02-03,550820,115384,127678,280519,346042
2004-02-10,545037,124046,117069,297601,356630
2004-02-17,589336,128623,132856,296313,371703
2004-02-24,600774,138211,137751,320425,387255
2004-03-02,619596,135540,137172,344805,395112
2004-03-09,732001,143788,148808,431623,485268
2004-03-16,883625,163439,157452,472809,574241
2004-03-23,476180,67912,114298,268647,294930
2004-03-30,466090,69253,92892,265492,305797
2004-04-06,499796,66948,111492,270904,328862
2004-04-12,518263,70760,111685,261889,341163
2004-04-20,570449,96697,134789,275985,355555
2004-04-27,567817,89180,116171,291365,370549
2004-05-04,552354,108650,99610,316840,370781
2004-05-11,615722,120893,143493,378696,362887
2004-05-18,580649,116781,125055,390484,357157
2004-05-25,582413,120932,129004,353722,336406
2004-06-01,564625,108879,130746,325865,325274
2004-06-08,669469,135341,148828,367191,409246
2004-06-15,843751,144891,132724,440867,522546
2004-06-22,563835,85936,53307,229290,446974
2004-06-29,590422,88582,58232,258443,477505
2004-07-06,584344,69091,93704,287442,423583
2004-07-13,563397,61466,67302,265142,427017
2004-07-20,599491,65800,97194,309972,428240
2004-07-27,632008,85728,111147,337615,429477
2004-08-03,637529,82714,120419,340053,428736
2004-08-10,666046,97377,116570,369547,441055
2004-08-17,705105,90905,138176,404065,457372
2004-08-24,704475,79620,133585,392065,473911
2004-08-31,747473,94638,105197,372071,543100
2004-09-07,812200,125954,102591,371111,600593
2004-09-14,849628,109047,108392,377643,586139
2004-09-21,562248,87942,99152,213014,397844
2004-09-28,600287,101247,100799,226020,420714
2004-10-05,668321,104511,103741,248190,476608
2004-10-12,688342,112903,100773,258457,517805
2004-10-19,733692,106464,127659,264860,531541
2004-10-26,744015,109956,158379,276128,509552
2004-11-02,832960,121156,179411,307053,580081
2004-11-09,899433,156310,153825,337164,672903
2004-11-16,1032546,205054,155625,371282,796279
2004-11-23,1072750,246804,149352,412724,849091
2004-11-30,1092145,248540,150913,439074,855440
2004-12-07,1074893,262970,173631,470553,805234
2004-12-14,1282604,267356,186037,556980,899616
2004-12-21,714194,201763,87546,279694,554818
2004-12-28,727822,188587,78516,300558,586286
2005-01-04,800333,205452,95155,302339,620759
2005-01-11,819971,207777,112588,322800,622509
2005-01-18,843323,188401,123760,349260,632509
2005-01-25,849678,171832,113841,350095,630364
2005-02-01,812013,158466,161886,370991,541274
2005-02-08,868919,176235,186446,385571,589668
2005-02-15,933078,187441,189388,407624,643454
2005-02-22,905095,207211,240226,381974,546063
2005-03-01,1001414,207057,261570,434474,627475
2005-03-08,1059985,226570,263815,481569,681858
2005-03-15,1226408,276083,227548,585779,746829
2005-03-22,843641,151451,165491,355462,568512
2005-03-29,864119,145794,165678,378934,571317
2005-04-05,879805,134445,187695,393870,568926
2005-04-12,882185,170798,191324,370496,597908
2005-04-19,974879,205580,220045,442087,639499
2005-04-26,960079,209318,211009,441747,631567
