date,oi,nc_long,nc_short,c_long,c_short
2004-03-16,87390,17522,9068,28626,48552
2004-03-23,95616,18389,8096,36503,58796
2004-03-30,100890,17155,10981,43769,57032
2004-04-06,107414,18589,12572,46112,57921
2004-04-12,109077,18074,12331,49513,62828
2004-04-20,114818,22037,12238,51488,65820
2004-04-27,119710,19136,13566,58644,68137
2004-05-04,124170,19501,12502,62692,72433
2004-05-11,127408,23484,11006,60552,79472
2004-05-18,145574,22806,9384,78479,97371
2004-05-25,148621,26589,7875,76254,100069
2004-06-01,159590,30690,8496,73410,114256
2004-06-08,159172,33175,9701,76675,120564
2004-06-15,85653,23114,6526,21216,53066
2004-06-22,92563,21435,9356,31374,58131
2004-06-29,106582,22478,8723,43577,71109
2004-07-06,125199,27466,8429,49622,87848
2004-07-13,147585,39391,8379,58143,108543
2004-07-20,145213,43666,7565,50330,106280
2004-07-27,137974,25479,8552,64008,97792
2004-08-03,156968,22799,10557,87698,115517
2004-08-10,154249,24370,7513,84712,116842
2004-08-17,154281,30307,4608,74620,123949
2004-08-24,164966,28134,3518,76606,131663
2004-08-31,171325,29212,8385,81711,130509
2004-09-07,168870,27671,9639,81065,125572
2004-09-14,90696,30651,4793,17920,58386
2004-09-21,91424,32698,7251,16077,55318
2004-09-28,107544,36015,3681,27731,74935
2004-10-05,132300,50305,5494,33621,99613
2004-10-12,132397,44461,6366,35406,98103
2004-10-19,130386,43487,6975,32689,89593
2004-10-26,150482,50767,5236,39054,109011
2004-11-02,158411,60468,7003,35031,117092
2004-11-09,185582,68576,11047,52277,134586
2004-11-16,203471,66875,12847,63861,139153
2004-11-23,233859,66849,34588,81674,148495
2004-11-30,233254,61453,36968,82034,140039
2004-12-07,223808,57209,33095,83513,136066
2004-12-14,136413,36764,51306,46052,41269
2004-12-21,147150,39467,51631,48636,46674
2004-12-28,147687,44526,27712,42625,65999
2005-01-04,141191,35806,24735,37380,63543
2005-01-11,143785,33414,17233,38897,68858
2005-01-18,131661,28380,18467,44413,62300
2005-01-25,131203,25401,24633,56009,61407
2005-02-01,129210,25980,24055,57821,64246
2005-02-08,152377,26185,26816,63001,70153
2005-02-15,148131,28112,28357,68660,71807
2005-02-22,164961,29004,24980,70354,79321
2005-03-01,169942,46880,13462,60219,108439
2005-03-08,169161,37116,14526,70109,108157
2005-03-15,122371,42647,12735,26959,68607
2005-03-22,115071,36967,9768,27075,63385
2005-03-29,116888,30250,12497,39394,63903
2005-04-05,126079,26469,19571,53567,60949
2005-04-12,131025,30092,24332,58423,68977
2005-04-19,118581,23613,18592,54810,65542
2005-04-26,133030,23524,19305,63574,69751
2005-05-03,138018,26070,21195,65969,73021
2005-05-10,148731,27335,28879,73185,70847
2005-05-17,156860,22232,35720,88051,69952
2005-05-24,162145,24631,39952,92321,68523
2005-05-31,190494,24211,42521,103595,83901
2005-06-07,193707,22939,40710,125244,105308
2005-06-14,140233,26335,46000,65262,42453
2005-06-21,142566,26061,47343,69289,44387
2005-06-28,139172,31816,46057,62859,46580
2005-07-05,148960,23019,47891,73540,46146
2005-07-12,140286,24267,32115,72930,59128
2005-07-19,143052,23055,34925,74964,60278
2005-07-26,144785,24520,32816,71960,64853
2005-08-02,143594,24408,24599,72783,74601
2005-08-09,145759,28507,24276,70541,74659
2005-08-16,148418,27289,26705,73571,77537
2005-08-23,145089,24238,30004,77787,73001
2005-08-30,153731,26465,30084,90759,88098
2005-09-06,161018,38768,15250,80291,109602
2005-09-13,162743,29321,21736,88697,101633
2005-09-20,118666,29052,30480,52941,47456
2005-09-27,135698,32927,34530,64263,56575
2005-10-04,143338,34646,36544,68778,56196
2005-10-11,130998,30103,25311,61280,58641
2005-10-18,144421,25238,24383,73072,68315
2005-10-25,151243,20794,23352,77812,70441
2005-11-01,144306,26432,19434,73569,75190
2005-11-08,159878,29558,36185,81207,68774
2005-11-15,175265,31487,44709,94478,73806
2005-11-22,185618,35452,46579,97074,80164
2005-11-29,182131,30467,48599,101892,83991
2005-12-06,179353,28784,51356,103103,79708
2005-12-13,192392,28088,29151,117671,114350
2005-12-20,123445,24852,20348,50514,58508
2005-12-27,112370,25937,21359,44261,50356
2006-01-03,119238,36013,24782,36844,48533
2006-01-10,127386,42096,20135,34870,63074
2006-01-17,129565,41207,19996,36151,69669
2006-01-24,144608,56834,19370,33491,89341
2006-01-31,147953,58564,22182,36469,89459
2006-02-07,140121,45622,26657,44620,75293
2006-02-14,140958,43279,31323,50461,69907
2006-02-21,151300,42097,32012,58946,75683
2006-02-28,159681,50882,32480,56481,82130
2006-03-07,177395,49877,35999,75783,98478
2006-03-14,134870,55058,27074,35565,69607
2006-03-21,141536,58377,16925,33700,88412
2006-03-28,140715,56336,15525,35558,93460
2006-04-04,161921,67859,15467,43679,113080
2006-04-11,159310,58717,17087,46263,110321
2006-04-18,165741,70019,14677,38561,118525
2006-04-25,177240,79841,14316,38061,130344
2006-05-02,187074,90615,16141,39152,138150
2006-05-09,198501,87975,15064,43091,142504
2006-05-16,195254,87436,14060,45579,143424
2006-05-23,197806,87361,15285,50079,146064
2006-05-30,195502,96864,16980,39005,138891
2006-06-06,209552,102560,14364,40541,154767
2006-06-13,202394,72732,10886,64770,152800
2006-06-20,132604,66017,13527,17807,94376
2006-06-27,148166,77942,13272,18274,106720
2006-07-03,162104,87088,18543,21368,114031
2006-07-11,168069,92291,14396,19781,128562
2006-07-18,152795,67816,16122,29176,101106
2006-07-25,146454,66687,16386,30207,100022
2006-08-01,157856,85072,11643,20935,118798
2006-08-08,177763,101133,9025,22548,144363
2006-08-15,178761,99050,8846,25418,143147
2006-08-22,175943,89994,8524,27222,139078
2006-08-29,170168,88423,8786,25123,129589
2006-09-05,171026,86223,11207,25562,129665
2006-09-12,168483,79626,12909,34073,118677
2006-09-19,131398,69197,18083,15429,79941
2006-09-26,136955,67422,17480,19561,89145
2006-10-03,142202,76049,19832,18656,90524
2006-10-10,150795,69105,32577,27412,77236
2006-10-17,154610,69850,43258,32824,67746
2006-10-24,158034,70934,43783,38127,70020
2006-10-31,162230,84563,24515,24644,102923
2006-11-07,178237,96738,27813,25137,119259
2006-11-14,170609,81912,21437,30625,114891
2006-11-21,178692,84717,19411,35293,125408
2006-11-28,207573,107372,17778,33719,142555
2006-12-05,223733,115201,16936,34887,163201
2006-12-12,230245,112188,15505,46473,175717
2006-12-19,194079,110993,19023,19007,144006
2006-12-26,186755,100959,20989,22399,138364
2007-01-03,189612,98245,20789,26506,136076
2007-01-09,183293,93415,18243,28061,132400
2007-01-16,164594,67482,13940,31321,108505
2007-01-23,169518,77516,16506,34954,115543
2007-01-30,174218,85505,22926,34053,112355
2007-02-06,182666,74223,28893,51936,117568
2007-02-13,187086,105371,21576,26385,132507
2007-02-20,202370,117811,18485,27304,150840
2007-02-27,221471,123508,20910,33476,165096
2007-03-06,201319,107164,18485,36846,152682
2007-03-13,216699,113009,16854,44465,167858
2007-03-20,182591,106188,18232,18674,135405
2007-03-27,192918,116347,22606,19438,138232
